ticker,year,n_price_days,start_date,end_date,start_price,end_price,yearly_return
BTF,2023,250,2023-01-03,2023-12-29,0.6195,1.4848,1.3967715899919284
BTF,2024,252,2024-01-02,2024-12-31,1.5384,2.4552,0.5959438377535102
BTF,2025,250,2025-01-02,2025-12-31,2.5474,5.21,1.0452225798853734
BUFR,2021,252,2021-01-04,2021-12-31,21.28,24.03,0.12922932330827064
BUFR,2022,251,2022-01-03,2022-12-30,24.11,22.21,-0.07880547490667766
BUFR,2023,250,2023-01-03,2023-12-29,22.14,26.57,0.20009033423667577
BUFR,2024,252,2024-01-02,2024-12-31,26.49,30.47,0.15024537561343898
BUFR,2025,250,2025-01-02,2025-12-31,30.16,34.26,0.13594164456233404
BWX,2016,252,2016-01-04,2016-12-30,23.0776,23.2296,0.006586473463445097
BWX,2017,251,2017-01-03,2017-12-29,22.9435,25.5372,0.11304726828949363
BWX,2018,251,2018-01-02,2018-12-31,25.6809,25.0386,-0.025010805696062177
BWX,2019,252,2019-01-02,2019-12-31,25.0295,26.4115,0.05521484648115238
BWX,2020,253,2020-01-02,2020-12-31,26.384,28.8724,0.09431473620375974
BWX,2021,252,2021-01-04,2021-12-31,29.0295,26.3118,-0.09361856042990746
BWX,2022,251,2022-01-03,2022-12-30,25.9954,21.1229,-0.1874370080860459
BWX,2023,250,2023-01-03,2023-12-29,21.0758,22.2004,0.05335977756478982
BWX,2024,252,2024-01-02,2024-12-31,21.9897,20.8499,-0.05183335834504321
BWX,2025,250,2025-01-02,2025-12-31,20.7329,22.53,0.0866786604864731
CALF,2018,251,2018-01-02,2018-12-31,23.5329,20.9533,-0.1096167493169139
CALF,2019,252,2019-01-02,2019-12-31,21.2336,24.617,0.15934179790520697
CALF,2020,253,2020-01-02,2020-12-31,24.5988,28.647,0.16456900336601765
CALF,2021,252,2021-01-04,2021-12-31,28.5186,40.2498,0.41135259094064924
CALF,2022,251,2022-01-03,2022-12-30,40.7862,34.1306,-0.16318264511035596
CALF,2023,250,2023-01-03,2023-12-29,33.7508,46.4829,0.37723846545859674
CALF,2024,252,2024-01-02,2024-12-31,46.4347,44.7439,-0.03641242432921943
CALF,2025,250,2025-01-02,2025-12-31,42.8378,44.37,0.0357674763876763
CEF,2018,240,2018-01-18,2018-12-31,13.45,12.57,-0.06542750929368024
CEF,2019,252,2019-01-02,2019-12-31,12.55,14.66,0.16812749003984062
CEF,2020,253,2020-01-02,2020-12-31,14.76,19.35,0.3109756097560976
CEF,2021,252,2021-01-04,2021-12-31,19.8,17.79,-0.10151515151515156
CEF,2022,251,2022-01-03,2022-12-30,17.5,18.0,0.02857142857142847
CEF,2023,250,2023-01-03,2023-12-29,18.09,19.15,0.058595909342177954
CEF,2024,252,2024-01-02,2024-12-31,19.04,23.85,0.2526260504201683
CEF,2025,250,2025-01-02,2025-12-31,24.24,45.79,0.8890264026402641
CGCP,2022,215,2022-02-24,2022-12-30,20.9975,18.9434,-0.09782593165853071
CGCP,2023,250,2023-01-03,2023-12-29,19.0029,20.3023,0.06837903688384395
CGCP,2024,252,2024-01-02,2024-12-31,20.1995,20.9015,0.03475333547860093
CGCP,2025,250,2025-01-02,2025-12-31,20.9015,22.64,0.08317584862330474
CGDV,2022,215,2022-02-24,2022-12-30,23.0463,22.3803,-0.02889834810793923
CGDV,2023,250,2023-01-03,2023-12-29,22.3139,28.8272,0.29189429010616696
CGDV,2024,252,2024-01-02,2024-12-31,28.6823,35.4452,0.2357865303689033
CGDV,2025,250,2025-01-02,2025-12-31,34.591,43.6726,0.2625422797837589
CGGO,2022,215,2022-02-24,2022-12-30,22.9825,19.9675,-0.1311867725443272
CGGO,2023,250,2023-01-03,2023-12-29,20.0435,24.6466,0.22965549928904627
CGGO,2024,252,2024-01-02,2024-12-31,24.3305,28.2947,0.16293130021988844
CGGO,2025,250,2025-01-02,2025-12-31,28.3044,34.65,0.2241912918132869
CGGR,2022,215,2022-02-24,2022-12-30,24.2353,19.7505,-0.18505238226883924
CGGR,2023,250,2023-01-03,2023-12-29,19.602,28.0817,0.4325936128966432
CGGR,2024,252,2024-01-02,2024-12-31,27.7435,37.1351,0.33851532791464667
CGGR,2025,250,2025-01-02,2025-12-31,37.1551,44.45,0.19633643833551795
CIBR,2016,252,2016-01-04,2016-12-30,16.567,18.6504,0.12575602100561367
CIBR,2017,251,2017-01-03,2017-12-29,18.7264,22.122,0.1813268967874231
CIBR,2018,251,2018-01-02,2018-12-31,22.3706,22.4479,0.003455428106532654
CIBR,2019,252,2019-01-02,2019-12-31,21.8057,28.833,0.3222689480273504
CIBR,2020,253,2020-01-02,2020-12-31,29.2557,43.3863,0.4830033121750632
CIBR,2021,252,2021-01-04,2021-12-31,42.2522,51.6009,0.2212594847132221
CIBR,2022,251,2022-01-03,2022-12-30,51.1783,37.8735,-0.2599695574100742
CIBR,2023,250,2023-01-03,2023-12-29,37.9426,52.7351,0.3898652174600583
CIBR,2024,252,2024-01-02,2024-12-31,51.4218,63.021,0.22556970001050147
CIBR,2025,250,2025-01-02,2025-12-31,63.4183,71.45,0.1266464096325508
CLOU,2020,253,2020-01-02,2020-12-31,15.7579,27.7028,0.7580261329238034
CLOU,2021,252,2021-01-04,2021-12-31,26.8773,26.51,-0.013665807205336833
CLOU,2022,251,2022-01-03,2022-12-30,26.2334,16.03,-0.3889469150014866
CLOU,2023,250,2023-01-03,2023-12-29,16.18,22.43,0.3862793572311496
CLOU,2024,252,2024-01-02,2024-12-31,21.99,23.96,0.0895861755343339
CLOU,2025,250,2025-01-02,2025-12-31,23.94,22.62,-0.05513784461152882
COMT,2016,252,2016-01-04,2016-12-30,11.7536,14.3084,0.2173631908521645
COMT,2017,251,2017-01-03,2017-12-29,14.2416,15.9839,0.12233878215930805
COMT,2018,251,2018-01-02,2018-12-31,16.0982,14.9164,-0.073411934253519
COMT,2019,252,2019-01-02,2019-12-31,14.9995,16.5295,0.10200340011333697
COMT,2020,253,2020-01-02,2020-12-31,16.6158,13.4458,-0.19078226748035
COMT,2021,252,2021-01-04,2021-12-31,13.4307,18.4022,0.3701594109018891
COMT,2022,251,2022-01-03,2022-12-30,18.5064,21.9833,0.1878755457571435
COMT,2023,250,2023-01-03,2023-12-29,21.4218,20.5391,-0.04120568766396848
COMT,2024,252,2024-01-02,2024-12-31,20.3589,23.4691,0.15276856804640726
COMT,2025,250,2025-01-02,2025-12-31,23.6917,24.9,0.05100098346678372
CONI,2025,249,2025-01-02,2025-12-31,11.2127,68.5,5.1091440955345275
CONL,2023,250,2023-01-03,2023-12-29,4.1899,33.2607,6.938304016802311
CONL,2024,252,2024-01-02,2024-12-31,28.8817,35.07,0.21426370331386324
CONL,2025,250,2025-01-02,2025-12-31,38.11,14.59,-0.6171608501705589
CONY,2024,252,2024-01-02,2024-12-31,31.4239,38.6083,0.22862852796756616
CONY,2025,250,2025-01-02,2025-12-31,40.2105,38.7477,-0.036378557839370385
COPX,2016,252,2016-01-04,2016-12-30,9.4952,16.6547,0.7540125537113487
COPX,2017,251,2017-01-03,2017-12-29,17.1768,23.1374,0.34701457780261746
COPX,2018,251,2018-01-02,2018-12-31,23.7296,15.8938,-0.3302120558290068
COPX,2019,252,2019-01-02,2019-12-31,15.7983,17.8769,0.13157111841147473
COPX,2020,253,2020-01-02,2020-12-31,18.22,27.1115,0.4880076838638858
COPX,2021,252,2021-01-04,2021-12-31,28.4064,33.3067,0.17250689985355394
COPX,2022,251,2022-01-03,2022-12-30,33.1804,32.8762,-0.009168063073380694
COPX,2023,250,2023-01-03,2023-12-29,33.3613,35.7726,0.07227835845725439
COPX,2024,252,2024-01-02,2024-12-31,35.4786,36.9294,0.04089225617696313
COPX,2025,250,2025-01-02,2025-12-31,37.4308,72.75,0.9435865650747515
COWZ,2017,251,2017-01-03,2017-12-29,20.5856,24.4691,0.18865129022229143
COWZ,2018,251,2018-01-02,2018-12-31,24.7306,22.0105,-0.10998924409436073
COWZ,2019,252,2019-01-02,2019-12-31,22.2588,27.0382,0.21471957158517085
COWZ,2020,253,2020-01-02,2020-12-31,27.1078,29.9649,0.10539770840864993
COWZ,2021,252,2021-01-04,2021-12-31,29.6702,42.6131,0.43622557313398636
COWZ,2022,251,2022-01-03,2022-12-30,42.7488,42.6946,-0.00126787184669519
COWZ,2023,250,2023-01-03,2023-12-29,42.113,48.9848,0.16317526654477232
COWZ,2024,252,2024-01-02,2024-12-31,49.3806,54.1986,0.09756868081797299
COWZ,2025,250,2025-01-02,2025-12-31,53.8835,60.17,0.11666836786771473
CWB,2016,252,2016-01-04,2016-12-30,31.7559,35.4261,0.11557537339518009
CWB,2017,251,2017-01-03,2017-12-29,35.3795,40.9855,0.15845334162438696
CWB,2018,251,2018-01-02,2018-12-31,41.5767,40.0954,-0.035628128254527325
CWB,2019,252,2019-01-02,2019-12-31,40.0783,49.0735,0.22444065741311392
CWB,2020,253,2020-01-02,2020-12-31,49.4979,75.0409,0.5160420947151292
CWB,2021,252,2021-01-04,2021-12-31,74.6421,76.4412,0.024103019609576837
CWB,2022,251,2022-01-03,2022-12-30,76.1648,60.5355,-0.20520371615234334
CWB,2023,250,2023-01-03,2023-12-29,60.3943,69.3092,0.147611612354146
CWB,2024,252,2024-01-02,2024-12-31,68.7424,76.1412,0.10763080718741258
CWB,2025,250,2025-01-02,2025-12-31,76.2487,89.2,0.1698560106598539
DBA,2016,252,2016-01-04,2016-12-30,17.5458,17.1675,-0.02156071538487836
DBA,2017,251,2017-01-03,2017-12-29,17.159,16.1274,-0.060120053616178004
DBA,2018,251,2018-01-02,2018-12-31,16.3079,14.7185,-0.09746196628627835
DBA,2019,252,2019-01-02,2019-12-31,14.6924,14.6145,-0.005302060929460062
DBA,2020,253,2020-01-02,2020-12-31,14.5616,14.2439,-0.02181765740028574
DBA,2021,252,2021-01-04,2021-12-31,14.2174,17.4297,0.22594145202357674
DBA,2022,251,2022-01-03,2022-12-30,17.3591,17.8433,0.027893151142628136
DBA,2023,250,2023-01-03,2023-12-29,17.6748,19.2066,0.08666576142304305
DBA,2024,252,2024-01-02,2024-12-31,19.3921,25.9053,0.3358687300498657
DBA,2025,250,2025-01-02,2025-12-31,25.7509,25.52,-0.008966676892846581
DBC,2016,252,2016-01-04,2016-12-30,11.2084,13.3892,0.1945683594447023
DBC,2017,251,2017-01-03,2017-12-29,13.2286,14.0401,0.06134435994738685
DBC,2018,251,2018-01-02,2018-12-31,14.1077,12.4068,-0.12056536501343229
DBC,2019,252,2019-01-02,2019-12-31,12.5009,13.8754,0.10995208344999163
DBC,2020,253,2020-01-02,2020-12-31,14.1277,12.7878,-0.09484204789173045
DBC,2021,252,2021-01-04,2021-12-31,12.6227,18.0685,0.43142909203260804
DBC,2022,251,2022-01-03,2022-12-30,18.2077,21.5731,0.18483388895906683
DBC,2023,250,2023-01-03,2023-12-29,21.0305,20.2101,-0.0390100092722474
DBC,2024,252,2024-01-02,2024-12-31,20.0724,20.6836,0.030449771825989957
DBC,2025,250,2025-01-02,2025-12-31,20.7804,22.6,0.08756328078381559
DBEF,2016,252,2016-01-04,2016-12-30,17.2625,18.6021,0.07760173787110802
DBEF,2017,251,2017-01-03,2017-12-29,18.9071,21.7159,0.1485579491302209
DBEF,2018,251,2018-01-02,2018-12-31,21.7569,19.6494,-0.09686582187719761
DBEF,2019,252,2019-01-02,2019-12-31,19.7128,24.5503,0.24539892861491008
DBEF,2020,253,2020-01-02,2020-12-31,24.8483,25.0484,0.00805286478350653
DBEF,2021,252,2021-01-04,2021-12-31,25.19,29.4473,0.16900754267566476
DBEF,2022,251,2022-01-03,2022-12-30,29.7547,27.9361,-0.061119755870501113
DBEF,2023,250,2023-01-03,2023-12-29,28.4301,33.5611,0.18047773310681303
DBEF,2024,252,2024-01-02,2024-12-31,33.4885,38.2886,0.14333577198142655
DBEF,2025,250,2025-01-02,2025-12-31,38.215,48.11,0.2589297396310348
DBO,2016,252,2016-01-04,2016-12-30,7.6871,8.2041,0.06725553199516088
DBO,2017,251,2017-01-03,2017-12-29,8.0177,8.6025,0.07293862329595768
DBO,2018,251,2018-01-02,2018-12-31,8.6364,7.2939,-0.155446713908573
DBO,2019,252,2019-01-02,2019-12-31,7.4317,9.3399,0.25676493938129896
DBO,2020,253,2020-01-02,2020-12-31,9.3574,7.3791,-0.21141556415243545
DBO,2021,252,2021-01-04,2021-12-31,7.2303,11.8609,0.6404436883670113
DBO,2022,251,2022-01-03,2022-12-30,12.0272,13.4076,0.11477318079020882
DBO,2023,250,2023-01-03,2023-12-29,13.0286,12.8118,-0.01664031438527558
DBO,2024,252,2024-01-02,2024-12-31,12.7289,13.8176,0.08552977869258149
DBO,2025,250,2025-01-02,2025-12-31,14.0204,12.1336,-0.1345753330860746
DDM,2016,252,2016-01-04,2016-12-30,9.7529,13.0814,0.34128310553784
DDM,2017,251,2017-01-03,2017-12-29,13.2411,20.8278,0.5729659922513992
DDM,2018,251,2018-01-02,2018-12-31,20.9192,18.0437,-0.13745745535202103
DDM,2019,252,2019-01-02,2019-12-31,17.3819,26.7509,0.5390089691000408
DDM,2020,253,2020-01-02,2020-12-31,27.3692,27.2776,-0.0033468278210543323
DDM,2021,252,2021-01-04,2021-12-31,26.6076,38.691,0.4541334054931674
DDM,2022,251,2022-01-03,2022-12-30,39.0965,31.1739,-0.20264218024631364
DDM,2023,250,2023-01-03,2023-12-29,31.0765,38.6338,0.24318375621450294
DDM,2024,252,2024-01-02,2024-12-31,38.7217,47.04,0.21482269631756878
DDM,2025,250,2025-01-02,2025-12-31,46.7882,57.03,0.218897072338752
DFAC,2022,251,2022-01-03,2022-12-30,27.6297,23.3996,-0.1530997441159332
DFAC,2023,250,2023-01-03,2023-12-29,23.3032,28.5392,0.2246901713069449
DFAC,2024,252,2024-01-02,2024-12-31,28.3927,34.1349,0.2022421256167959
DFAC,2025,250,2025-01-02,2025-12-31,34.1053,39.583,0.1606114005741044
DFAE,2021,252,2021-01-04,2021-12-31,24.2328,24.7659,0.021999108646132415
DFAE,2022,251,2022-01-03,2022-12-30,24.8745,20.4269,-0.1788015839514363
DFAE,2023,250,2023-01-03,2023-12-29,20.5572,23.0063,0.1191358745354425
DFAE,2024,252,2024-01-02,2024-12-31,22.7296,24.7724,0.08987399690271713
DFAE,2025,250,2025-01-02,2025-12-31,24.7333,32.57,0.3168481359139299
DFAI,2021,252,2021-01-04,2021-12-31,23.3954,26.2521,0.12210520016755422
DFAI,2022,251,2022-01-03,2022-12-30,26.3675,22.8535,-0.13327012420593531
DFAI,2023,250,2023-01-03,2023-12-29,23.0087,26.8749,0.16803209220859938
DFAI,2024,252,2024-01-02,2024-12-31,26.7436,28.1338,0.0519825303997965
DFAI,2025,250,2025-01-02,2025-12-31,28.0086,38.11,0.360653513563691
DFAU,2021,252,2021-01-04,2021-12-31,24.5042,31.4088,0.28177210437394407
DFAU,2022,251,2022-01-03,2022-12-30,31.5706,26.0732,-0.17413036179230046
DFAU,2023,250,2023-01-03,2023-12-29,25.9767,32.537,0.25254555043558247
DFAU,2024,252,2024-01-02,2024-12-31,32.3218,40.0768,0.2399309444399753
DFAU,2025,250,2025-01-02,2025-12-31,40.0273,46.8,0.1692020196216082
DFAX,2022,251,2022-01-03,2022-12-30,22.962,19.5183,-0.14997386987196237
DFAX,2023,250,2023-01-03,2023-12-29,19.6448,22.7698,0.15907517510995284
DFAX,2024,252,2024-01-02,2024-12-31,22.546,23.8582,0.05820101126585642
DFAX,2025,250,2025-01-02,2025-12-31,23.8198,33.17,0.39253898017615607
DFEN,2018,251,2018-01-02,2018-12-31,33.3919,22.418,-0.32863958025748763
DFEN,2019,252,2019-01-02,2019-12-31,22.7354,43.7361,0.923700484706669
DFEN,2020,253,2020-01-02,2020-12-31,46.859,13.0183,-0.7221814379308138
DFEN,2021,252,2021-01-04,2021-12-31,11.3785,14.673,0.28953728523091793
DFEN,2022,251,2022-01-03,2022-12-30,15.0573,15.6201,0.03737721902333102
DFEN,2023,250,2023-01-03,2023-12-29,15.5492,19.5049,0.25439894013839925
DFEN,2024,252,2024-01-02,2024-12-31,18.9936,24.9641,0.3143427259708531
DFEN,2025,250,2025-01-02,2025-12-31,25.1359,65.18,1.593103887268807
DFIC,2023,250,2023-01-03,2023-12-29,20.5006,23.8806,0.164873223222735
DFIC,2024,252,2024-01-02,2024-12-31,23.628,24.8598,0.052133062468257885
DFIC,2025,250,2025-01-02,2025-12-31,24.8261,34.46,0.3880553127555275
DFIV,2022,251,2022-01-03,2022-12-30,28.1893,26.8605,-0.047138453242897116
DFIV,2023,250,2023-01-03,2023-12-29,27.0372,31.6278,0.16978829168700904
DFIV,2024,252,2024-01-02,2024-12-31,31.4621,33.9231,0.07822109776524777
DFIV,2025,250,2025-01-02,2025-12-31,33.8084,49.9,0.47596455318796504
DFSV,2022,215,2022-02-24,2022-12-30,23.4638,23.6052,0.006026304349679101
DFSV,2023,250,2023-01-03,2023-12-29,23.4908,28.1514,0.19840107616598823
DFSV,2024,252,2024-01-02,2024-12-31,28.0547,30.159,0.07500703981863999
DFSV,2025,250,2025-01-02,2025-12-31,30.0512,32.89,0.09446544563944204
DGRO,2016,252,2016-01-04,2016-12-30,20.0778,23.4784,0.16937114624112204
DGRO,2017,251,2017-01-03,2017-12-29,23.6083,28.8785,0.2232350486905028
DGRO,2018,251,2018-01-02,2018-12-31,28.9782,27.8815,-0.03784569089867562
DGRO,2019,252,2019-01-02,2019-12-31,27.831,36.2096,0.30105278286802495
DGRO,2020,253,2020-01-02,2020-12-31,36.4592,39.6817,0.08838647035590452
DGRO,2021,252,2021-01-04,2021-12-31,39.1239,49.9965,0.27790174292440173
DGRO,2022,251,2022-01-03,2022-12-30,50.0595,45.6284,-0.08851666516844958
DGRO,2023,250,2023-01-03,2023-12-29,45.8863,50.8624,0.10844413256244234
DGRO,2024,252,2024-01-02,2024-12-31,50.938,59.4703,0.16750363186619022
DGRO,2025,250,2025-01-02,2025-12-31,59.1028,69.42,0.17456364165487925
DGRW,2016,252,2016-01-04,2016-12-30,24.729,28.1285,0.13747017671559703
DGRW,2017,251,2017-01-03,2017-12-29,28.2722,35.7042,0.26287306965853374
DGRW,2018,251,2018-01-02,2018-12-31,35.8765,33.6516,-0.06201552548325495
DGRW,2019,252,2019-01-02,2019-12-31,33.6165,43.5192,0.2945785551737985
DGRW,2020,253,2020-01-02,2020-12-31,43.7347,49.4421,0.13050049503026218
DGRW,2021,252,2021-01-04,2021-12-31,48.6358,61.2505,0.2593706693423363
DGRW,2022,251,2022-01-03,2022-12-30,61.2598,57.3336,-0.06409096993460639
DGRW,2023,250,2023-01-03,2023-12-29,57.2291,68.077,0.18955216838985756
DGRW,2024,252,2024-01-02,2024-12-31,67.8058,80.5306,0.18766536196018624
DGRW,2025,250,2025-01-02,2025-12-31,79.2924,89.37,0.12709414773673133
DIA,2016,252,2016-01-04,2016-12-30,141.5392,166.7734,0.1782841785173297
DIA,2017,251,2017-01-03,2017-12-29,167.5671,213.3154,0.27301481018648643
DIA,2018,251,2018-01-02,2018-12-31,214.058,204.9794,-0.04241186968018007
DIA,2019,252,2019-01-02,2019-12-31,202.358,256.4535,0.2673257296474565
DIA,2020,253,2020-01-02,2020-12-31,259.6249,279.9744,0.07838038647294598
DIA,2021,252,2021-01-04,2021-12-31,276.8439,337.2626,0.21824103763890057
DIA,2022,251,2022-01-03,2022-12-30,338.9782,313.7385,-0.07445818049656294
DIA,2023,250,2023-01-03,2023-12-29,313.1428,363.3653,0.1603821004346897
DIA,2024,252,2024-01-02,2024-12-31,363.6643,417.086,0.14689838953122414
DIA,2025,250,2025-01-02,2025-12-31,416.0567,481.0,0.15609242682547841
DOG,2016,252,2016-01-04,2016-12-30,75.9322,63.4101,-0.1649115921835531
DOG,2017,251,2017-01-03,2017-12-29,63.077,49.827,-0.21006071943814708
DOG,2018,251,2018-01-02,2018-12-31,49.6602,51.7459,0.041999428113459025
DOG,2019,252,2019-01-02,2019-12-31,51.7206,42.209,-0.18390351233357682
DOG,2020,253,2020-01-02,2020-12-31,41.6955,33.5776,-0.19469487114916495
DOG,2021,252,2021-01-04,2021-12-31,33.9545,27.1276,-0.2010602423831893
DOG,2022,251,2022-01-03,2022-12-30,26.9392,28.6235,0.06252227237631414
DOG,2023,250,2023-01-03,2023-12-29,28.6924,26.6549,-0.071011835886855
DOG,2024,252,2024-01-02,2024-12-31,26.6276,24.3336,-0.08615121152488392
DOG,2025,250,2025-01-02,2025-12-31,25.2622,23.49,-0.07015224327255742
DPST,2017,251,2017-01-03,2017-12-29,1199.4664,1284.3879,0.07079939879933272
DPST,2018,251,2018-01-02,2018-12-31,1287.3901,555.4901,-0.5685145473776752
DPST,2019,252,2019-01-02,2019-12-31,536.1874,948.1784,0.768371282130091
DPST,2020,253,2020-01-02,2020-12-31,954.3435,220.3045,-0.7691559695225042
DPST,2021,252,2021-01-04,2021-12-31,216.5997,452.09,1.0872143405554113
DPST,2022,251,2022-01-03,2022-12-30,484.1857,212.1683,-0.5618038698788502
DPST,2023,250,2023-01-03,2023-12-29,207.3094,92.8979,-0.551887661630394
DPST,2024,252,2024-01-02,2024-12-31,93.3855,107.3697,0.1497470163997623
DPST,2025,250,2025-01-02,2025-12-31,103.6067,100.87,-0.026414314904344982
DRIP,2016,252,2016-01-04,2016-12-30,3753.0384,472.0484,-0.8742223367605297
DRIP,2017,251,2017-01-03,2017-12-29,453.5864,429.3324,-0.05347162084224755
DRIP,2018,251,2018-01-02,2018-12-31,396.7524,642.366,0.6190601493525936
DRIP,2019,252,2019-01-02,2019-12-31,586.4922,410.4056,-0.300236899996283
DRIP,2020,253,2020-01-02,2020-12-31,415.859,234.9039,-0.4351357070545545
DRIP,2021,252,2021-01-04,2021-12-31,230.924,47.5822,-0.7939486584330775
DRIP,2022,251,2022-01-03,2022-12-30,43.1601,12.5766,-0.7086058651393301
DRIP,2023,250,2023-01-03,2023-12-29,14.0182,10.3995,-0.2581429855473599
DRIP,2024,252,2024-01-02,2024-12-31,10.2336,10.5408,0.03001876172607898
DRIP,2025,250,2025-01-02,2025-12-31,10.1346,9.0,-0.11195311112426742
DRN,2016,252,2016-01-04,2016-12-30,14.0942,16.6115,0.178605383774886
DRN,2017,251,2017-01-03,2017-12-29,16.6657,17.8579,0.07153614909664752
DRN,2018,251,2018-01-02,2018-12-31,17.6702,13.3734,-0.24316646104741324
DRN,2019,252,2019-01-02,2019-12-31,12.3854,24.321,0.9636830461672614
DRN,2020,253,2020-01-02,2020-12-31,23.3,10.8252,-0.5353991416309013
DRN,2021,252,2021-01-04,2021-12-31,9.7538,27.3194,1.8008981115052598
DRN,2022,251,2022-01-03,2022-12-30,26.682,9.028,-0.6616445543812308
DRN,2023,250,2023-01-03,2023-12-29,8.9458,10.0235,0.1204699412014576
DRN,2024,252,2024-01-02,2024-12-31,10.2863,9.5831,-0.0683627737864928
DRN,2025,250,2025-01-02,2025-12-31,9.2503,8.52,-0.07894879085002648
DUHP,2022,215,2022-02-24,2022-12-30,23.7059,23.1001,-0.025554819686238406
DUHP,2023,250,2023-01-03,2023-12-29,23.0616,27.9763,0.21311183959482438
DUHP,2024,252,2024-01-02,2024-12-31,27.8394,33.4278,0.20073708485096642
DUHP,2025,250,2025-01-02,2025-12-31,33.3784,38.03,0.13935958583994457
DUST,2016,252,2016-01-04,2016-12-30,161903.8404,10311.1109,-0.936313364312265
DUST,2017,251,2017-01-03,2017-12-29,9081.1107,5052.1672,-0.4436619740798887
DUST,2018,251,2018-01-02,2018-12-31,4685.5121,4886.8727,0.042975153132141175
DUST,2019,252,2019-01-02,2019-12-31,4916.8011,1216.5101,-0.7525809819722014
DUST,2020,253,2020-01-02,2020-12-31,1216.5101,173.3393,-0.8575110062793561
DUST,2021,252,2021-01-04,2021-12-31,148.8627,164.9772,0.10825075724140443
DUST,2022,251,2022-01-03,2022-12-30,172.9909,127.522,-0.2628398372399936
DUST,2023,250,2023-01-03,2023-12-29,117.592,91.8862,-0.21860160555139807
DUST,2024,252,2024-01-02,2024-12-31,95.1324,65.0326,-0.31639903965420824
DUST,2025,250,2025-01-02,2025-12-31,59.4006,7.45,-0.8745803914438575
DVY,2016,252,2016-01-04,2016-12-30,52.6286,64.5219,0.22598549077877816
DVY,2017,251,2017-01-03,2017-12-29,64.7956,74.0835,0.14334152318984628
DVY,2018,251,2018-01-02,2018-12-31,74.1737,68.8135,-0.07226550650702324
DVY,2019,252,2019-01-02,2019-12-31,67.8504,84.38,0.24361831323028316
DVY,2020,253,2020-01-02,2020-12-31,83.9735,79.3098,-0.055537758935854886
DVY,2021,252,2021-01-04,2021-12-31,78.0729,103.5936,0.32688295170283155
DVY,2022,251,2022-01-03,2022-12-30,104.0752,105.5456,0.01412824573001048
DVY,2023,250,2023-01-03,2023-12-29,106.6737,106.6319,-0.00039184916244583423
DVY,2024,252,2024-01-02,2024-12-31,107.6962,124.2173,0.15340466980264855
DVY,2025,250,2025-01-02,2025-12-31,123.6603,141.14,0.14135256019919074
DWAC,2022,251,2022-01-03,2022-12-30,51.8,14.98,-0.7108108108108108
DWAC,2023,250,2023-01-03,2023-12-29,15.56,17.3802,0.11697943444730075
DXD,2016,252,2016-01-04,2016-12-30,346.7227,237.8484,-0.3140097259279533
DXD,2017,251,2017-01-03,2017-12-29,235.3359,146.9461,-0.3755899546138095
DXD,2018,251,2018-01-02,2018-12-31,145.4312,151.386,0.04094582180439965
DXD,2019,252,2019-01-02,2019-12-31,155.5804,97.7622,-0.3716290740993081
DXD,2020,253,2020-01-02,2020-12-31,95.241,54.312,-0.429741392887517
DXD,2021,252,2021-01-04,2021-12-31,55.5305,35.207,-0.3659880606153375
DXD,2022,251,2022-01-03,2022-12-30,34.8154,37.5209,0.07770986402568991
DXD,2023,250,2023-01-03,2023-12-29,37.7827,30.6975,-0.18752497836311321
DXD,2024,252,2024-01-02,2024-12-31,30.5893,25.7122,-0.15943810417368176
DXD,2025,250,2025-01-02,2025-12-31,25.8647,20.23,-0.21785290376459032
DXJ,2016,252,2016-01-04,2016-12-30,37.6944,38.9136,0.03234432700878642
DXJ,2017,251,2017-01-03,2017-12-29,39.6679,47.7433,0.20357518295649624
